SampleDate,N1_Concentration_Merged,N2_Concentration_Merged,N/PMMoV,PV_Concentration_Merged,City,positives,Testing,NormalizedConc_crude,NormalizedConc,positives_crude,NormalizedConc_wo,NormalizedConc_wo_int,Type,N_gene,S_gene,n_res_episodedate
2021-06-23,,,,493868970.0,UCDavis (sludge),0.0,534.0,0.0,0.0,0.0,0.0,0.0,sludge,0.0,1223.8627079999999,
2021-06-24,,,,187804371.6,UCDavis (sludge),0.0,539.0,0.0,0.0,0.0,0.0,0.0,sludge,0.0,0.0,
2021-06-25,,,,363076249.2,UCDavis (sludge),0.0,410.0,0.0,0.0,0.0,0.0,0.0,sludge,0.0,0.0,
2021-06-26,,,,178718091.6,UCDavis (sludge),0.0,312.0,0.0,0.0,0.0,0.0,0.0,sludge,0.0,0.0,
2021-06-27,,,,161508868.79999998,UCDavis (sludge),0.0,219.0,1.091473592191985e-05,1.091473592191985e-05,0.0,1.091473592191985e-05,1.091473592191985e-05,sludge,1762.826652,6610.775232,
2021-06-28,,,,147339790.79999998,UCDavis (sludge),0.0,,0.0,0.0,0.0,0.0,0.0,sludge,0.0,0.0,
2021-06-29,,,,176127248.4,UCDavis (sludge),0.0,569.0,0.0,0.0,0.0,0.0,0.0,sludge,0.0,3912.385536,
2021-06-30,,,,293540806.8,UCDavis (sludge),1.0,540.0,0.0,0.0,1.0,0.0,0.0,sludge,0.0,0.0,
2021-07-01,,,,151738046.4,UCDavis (sludge),0.0,426.0,0.0,0.0,0.0,0.0,0.0,sludge,0.0,0.0,
2021-07-02,,,,219461485.2,UCDavis (sludge),2.0,335.0,0.0,0.0,2.0,0.0,0.0,sludge,0.0,0.0,
2021-07-03,,,,148763595.6,UCDavis (sludge),1.0,315.0,0.0,0.0,1.0,0.0,0.0,sludge,0.0,0.0,
2021-07-04,,,,220460419.2,UCDavis (sludge),0.0,,0.0,0.0,0.0,0.0,0.0,sludge,0.0,0.0,
2021-07-05,,,,,UCDavis (sludge),0.0,,,0.0,0.0,,0.0,sludge,,,
2021-07-06,,,,175018023.6,UCDavis (sludge),0.0,509.0,0.0,0.0,0.0,0.0,0.0,sludge,0.0,0.0,
2021-07-07,,,,569722112.4,UCDavis (sludge),1.0,563.0,0.0,0.0,1.0,0.0,0.0,sludge,0.0,0.0,
2021-07-08,,,,362016357.59999996,UCDavis (sludge),1.0,413.0,0.0,0.0,1.0,0.0,0.0,sludge,0.0,0.0,
2021-07-09,,,,251344047.6,UCDavis (sludge),0.0,359.0,0.0,0.0,0.0,0.0,0.0,sludge,0.0,0.0,
2021-07-10,,,,239368935.6,UCDavis (sludge),1.0,190.0,0.0,0.0,1.0,0.0,0.0,sludge,0.0,0.0,
2021-07-11,,,,579371324.4,UCDavis (sludge),1.0,120.0,0.0,0.0,1.0,0.0,0.0,sludge,0.0,0.0,
2021-07-12,,,,252852228.0,UCDavis (sludge),0.0,462.0,0.0,0.0,0.0,0.0,0.0,sludge,0.0,0.0,
2021-07-13,,,,249865980.0,UCDavis (sludge),0.0,487.0,0.0,0.0,0.0,0.0,0.0,sludge,0.0,0.0,
2021-07-14,,,,317149845.59999996,UCDavis (sludge),1.0,360.0,6.10997042213285e-06,6.10997042213285e-06,1.0,6.10997042213285e-06,6.10997042213285e-06,sludge,1937.7761759999999,2422.226016,
2021-07-15,,,,222771740.4,UCDavis (sludge),1.0,259.0,0.0003080190675746949,0.0003080190675746949,1.0,0.0003080190675746949,0.0003080190675746949,sludge,68617.94376,36792.23724,
2021-07-16,,,,208032981.6,UCDavis (sludge),1.0,310.0,0.00034863828688210273,0.00034863828688210273,1.0,0.00034863828688210273,0.00034863828688210273,sludge,72528.26232,34350.42468,
2021-07-17,,,,286544132.4,UCDavis (sludge),2.0,368.0,0.00014025985660001602,0.00014025985660001602,2.0,0.00014025985660001602,0.00014025985660001602,sludge,40190.63892,26154.36564,
2021-07-18,,,,267130968.0,UCDavis (sludge),2.0,166.0,0.0001269933359429896,0.0001269933359429896,2.0,0.0001269933359429896,0.0001269933359429896,sludge,33923.85276,22019.67024,
2021-07-19,,,,245238976.79999998,UCDavis (sludge),1.0,320.0,2.274089026455276e-05,2.274089026455276e-05,1.0,2.274089026455276e-05,2.274089026455276e-05,sludge,5576.95266,2788.4491559999997,
2021-07-20,,,,279392896.8,UCDavis (sludge),0.0,712.0,2.6806458839078115e-05,2.6806458839078115e-05,0.0,2.6806458839078115e-05,2.6806458839078115e-05,sludge,7489.534188,4992.9597,
2021-07-21,,,,271016270.4,UCDavis (sludge),7.0,351.0,8.142622524998042e-06,8.142622524998042e-06,7.0,8.142622524998042e-06,8.142622524998042e-06,sludge,2206.783188,1765.4220239999997,
2021-07-22,,,,282441457.2,UCDavis (sludge),3.0,435.0,1.8090836064416115e-05,1.8090836064416115e-05,3.0,1.8090836064416115e-05,1.8090836064416115e-05,sludge,5109.6021,5961.21726,
2021-07-23,,,,176487747.6,UCDavis (sludge),0.0,423.0,5.274489207657608e-06,5.274489207657608e-06,0.0,5.274489207657608e-06,5.274489207657608e-06,sludge,930.88272,2482.3851360000003,
2021-07-24,,,,223979266.79999998,UCDavis (sludge),0.0,328.0,1.0024632119208278e-05,1.0024632119208278e-05,0.0,1.0024632119208278e-05,1.0024632119208278e-05,sludge,2245.309752,2806.644516,
2021-07-25,,,,215244096.0,UCDavis (sludge),2.0,218.0,0.00012706606475282835,0.00012706606475282835,2.0,0.00012706606475282835,0.00012706606475282835,sludge,27350.22024,22897.455479999997,
2021-07-26,,,,256883658.0,UCDavis (sludge),2.0,345.0,5.8312614187392175e-05,5.8312614187392175e-05,2.0,5.8312614187392175e-05,5.8312614187392175e-05,sludge,14979.557639999999,12614.269320000001,
2021-07-27,,,,378312116.4,UCDavis (sludge),9.0,601.0,0.00018644070073987195,0.00018644070073987195,9.0,0.00018644070073987195,0.00018644070073987195,sludge,70532.77608,73246.68792,
2021-07-28,,,,231489205.2,UCDavis (sludge),2.0,565.0,1.2035837392904918e-05,1.2035837392904918e-05,2.0,1.2035837392904918e-05,1.2035837392904918e-05,sludge,2786.1664319999995,2786.1664319999995,
2021-07-29,,,,253099110.0,UCDavis (sludge),6.0,589.0,2.8066939516302527e-05,2.8066939516302527e-05,6.0,2.8066939516302527e-05,2.8066939516302527e-05,sludge,7103.717412,7103.717412,
2021-07-30,,,,273781292.4,UCDavis (sludge),4.0,757.0,2.5045605767620376e-05,2.5045605767620376e-05,4.0,2.5045605767620376e-05,2.5045605767620376e-05,sludge,6857.018316,9680.664923999999,
2021-07-31,,,,235272619.2,UCDavis (sludge),1.0,352.0,2.1535049617027432e-05,2.1535049617027432e-05,1.0,2.1535049617027432e-05,2.1535049617027432e-05,sludge,5066.6075280000005,8574.459132,
2021-08-01,,,,387907725.59999996,UCDavis (sludge),1.0,312.0,2.4156941462059913e-05,2.4156941462059913e-05,1.0,2.4156941462059913e-05,2.4156941462059913e-05,sludge,9370.664219999999,10222.569239999999,
2021-08-02,,,,324979936.8,UCDavis (sludge),2.0,631.0,0.0001480664901157061,0.0001480664901157061,2.0,0.0001480664901157061,0.0001480664901157061,sludge,48118.6386,58027.571879999996,
2021-08-03,,,,248582622.0,UCDavis (sludge),0.0,683.0,0.00016267242462347185,0.00016267242462347185,0.0,0.00016267242462347185,0.00016267242462347185,sludge,40437.53784,41069.48136,
2021-08-04,,,,302333899.2,UCDavis (sludge),8.0,895.0,6.206905719026297e-05,6.206905719026297e-05,8.0,6.206905719026297e-05,6.206905719026297e-05,sludge,18765.58008,29489.96556,
2021-08-05,,,,165115474.79999998,UCDavis (sludge),1.0,456.0,3.9118950491005104e-05,3.9118950491005104e-05,1.0,3.9118950491005104e-05,3.9118950491005104e-05,sludge,6459.144084,9150.571956,
2021-08-06,,,,216778958.4,UCDavis (sludge),5.0,855.0,7.503292349060387e-06,7.503292349060387e-06,5.0,7.503292349060387e-06,7.503292349060387e-06,sludge,1626.5559,8539.78332,
2021-08-07,,,,198450268.79999998,UCDavis (sludge),0.0,439.0,0.00013087684101942623,0.00013087684101942623,0.0,0.00013087684101942623,0.00013087684101942623,sludge,25972.54428,17150.87184,
2021-08-08,,,,402497929.2,UCDavis (sludge),1.0,254.0,0.0008078197059206137,0.0008078197059206137,1.0,0.0008078197059206137,0.0008078197059206137,sludge,325145.7588,97638.71243999999,
2021-08-09,,,,309548592.0,UCDavis (sludge),5.0,798.0,0.00014784099693142846,0.00014784099693142846,5.0,0.00014784099693142846,0.00014784099693142846,sludge,45763.97244,29682.743759999998,
2021-08-10,,,,217208784.0,UCDavis (sludge),4.0,812.0,0.00011587793079307512,0.00011587793079307512,4.0,0.00011587793079307512,0.00011587793079307512,sludge,25169.70444,23072.052359999998,
2021-08-11,,,,219467584.79999998,UCDavis (sludge),7.0,735.0,0.00017381855618798427,0.00017381855618798427,7.0,0.00017381855618798427,0.00017381855618798427,sludge,38147.53872,19333.27212,
2021-08-12,,,,187682962.79999998,UCDavis (sludge),3.0,527.0,0.0001089343576794814,0.0001089343576794814,3.0,0.0001089343576794814,0.0001089343576794814,sludge,20445.123,13333.507559999998,
2021-08-13,,,,284741268.0,UCDavis (sludge),5.0,845.0,5.265087812982556e-05,5.265087812982556e-05,5.0,5.265087812982556e-05,5.265087812982556e-05,sludge,14991.877799999998,9700.48188,
2021-08-14,,,,340398184.8,UCDavis (sludge),2.0,265.0,4.7549662726638604e-05,4.7549662726638604e-05,2.0,4.7549662726638604e-05,4.7549662726638604e-05,sludge,16185.818879999999,10790.248704,
2021-08-15,,,,176147234.4,UCDavis (sludge),2.0,248.0,3.982581305857845e-05,3.982581305857845e-05,2.0,3.982581305857845e-05,3.982581305857845e-05,sludge,7015.206827999999,11525.243688,
2021-08-16,,,,214706203.2,UCDavis (sludge),2.0,630.0,6.158971060413219e-05,6.158971060413219e-05,2.0,6.158971060413219e-05,6.158971060413219e-05,sludge,13223.69292,11107.792536,
2021-08-17,,,,175574652.0,UCDavis (sludge),8.0,947.0,9.565640762312318e-05,9.565640762312318e-05,8.0,9.565640762312318e-05,9.565640762312318e-05,sludge,16794.84048,12071.026679999999,
2021-08-18,,,,327694740.0,UCDavis (sludge),9.0,881.0,7.508980022077864e-05,7.508980022077864e-05,9.0,7.508980022077864e-05,7.508980022077864e-05,sludge,24606.53256,22317.33444,
2021-08-19,,,,199112175.6,UCDavis (sludge),5.0,749.0,5.3067578113490305e-05,5.3067578113490305e-05,5.0,5.3067578113490305e-05,5.3067578113490305e-05,sludge,10566.400931999999,4930.892196,
2021-08-20,,,,270011160.0,UCDavis (sludge),1.0,493.0,3.551424483343577e-05,3.551424483343577e-05,1.0,3.551424483343577e-05,3.551424483343577e-05,sludge,9589.242444,4474.892388,
2021-08-21,,,,357026764.8,UCDavis (sludge),2.0,570.0,5.661159776444861e-05,5.661159776444861e-05,2.0,5.661159776444861e-05,5.661159776444861e-05,sludge,20211.8556,12800.490960000001,
2021-08-22,,,,350569195.2,UCDavis (sludge),0.0,292.0,2.0624683055438065e-05,2.0624683055438065e-05,0.0,2.0624683055438065e-05,2.0624683055438065e-05,sludge,7230.37854,5784.275544,
2021-08-23,,,,298759020.0,UCDavis (sludge),3.0,550.0,1.002053289637916e-05,1.002053289637916e-05,3.0,1.002053289637916e-05,1.002053289637916e-05,sludge,2993.7245879999996,3991.651272,
2021-08-24,,,,204419458.79999998,UCDavis (sludge),7.0,1510.0,4.1587559119396324e-05,4.1587559119396324e-05,7.0,4.1587559119396324e-05,4.1587559119396324e-05,sludge,8501.306328,2615.7284999999997,
2021-08-25,,,,,UCDavis (sludge),6.0,1302.0,,2.4489290792450387e-05,6.0,,2.4489290792450387e-05,sludge,,,
2021-08-26,,,,314506821.59999996,UCDavis (sludge),6.0,1076.0,7.39102246550445e-06,7.39102246550445e-06,6.0,7.39102246550445e-06,7.39102246550445e-06,sludge,2324.526984,0.0,
2021-08-27,,,,215842251.6,UCDavis (sludge),10.0,1132.0,8.8301333491093e-06,8.8301333491093e-06,10.0,8.8301333491093e-06,8.8301333491093e-06,sludge,1905.915864,8894.513976,
2021-08-28,,,,207943890.0,UCDavis (sludge),3.0,1219.0,6.925074951709329e-05,6.925074951709329e-05,3.0,6.925074951709329e-05,6.925074951709329e-05,sludge,14400.27024,13824.2268,
2021-08-29,,,,299863875.59999996,UCDavis (sludge),2.0,168.0,1.6176022838010704e-05,1.6176022838010704e-05,2.0,1.6176022838010704e-05,1.6176022838010704e-05,sludge,4850.6049,6305.833968,
2021-08-30,,,,1393612441.2,UCDavis (sludge),4.0,825.0,3.5845756225443197e-06,3.5845756225443197e-06,4.0,3.5845756225443197e-06,3.5845756225443197e-06,sludge,4995.509184,3996.397224,
2021-08-31,,,,215914378.79999998,UCDavis (sludge),1.0,1340.0,2.327965464799327e-05,2.327965464799327e-05,1.0,2.327965464799327e-05,2.327965464799327e-05,sludge,5026.412171999999,2513.180376,
2021-09-01,,,,232317373.2,UCDavis (sludge),4.0,1475.0,3.4811337665383e-05,3.4811337665383e-05,4.0,3.4811337665383e-05,3.4811337665383e-05,sludge,8087.278523999999,5198.9009399999995,
2021-09-02,,,,179404164.0,UCDavis (sludge),6.0,1942.0,9.314808278363037e-05,9.314808278363037e-05,6.0,9.314808278363037e-05,9.314808278363037e-05,sludge,16711.15392,9357.977076,
2021-09-03,,,,212044400.4,UCDavis (sludge),4.0,945.0,6.498985615278714e-05,6.498985615278714e-05,4.0,6.498985615278714e-05,6.498985615278714e-05,sludge,13780.73508,5249.635968,
2021-09-04,,,,305285347.2,UCDavis (sludge),0.0,913.0,0.000341499191743717,0.000341499191743717,0.0,0.000341499191743717,0.000341499191743717,sludge,104254.69932,10222.479576,
2021-09-05,,,,406160449.2,UCDavis (sludge),0.0,698.0,0.0001381381163786639,0.0001381381163786639,0.0,0.0001381381163786639,0.0001381381163786639,sludge,56106.2394,15160.73088,
2021-09-06,,,,,UCDavis (sludge),1.0,326.0,,8.381774620627463e-05,1.0,,8.381774620627463e-05,sludge,,,
2021-09-07,,,,341556240.0,UCDavis (sludge),3.0,994.0,2.949737603388537e-05,2.949737603388537e-05,3.0,2.949737603388537e-05,2.949737603388537e-05,sludge,10075.012848,12400.11108,
2021-09-08,,,,325066460.4,UCDavis (sludge),7.0,1848.0,6.770832799211789e-05,6.770832799211789e-05,7.0,6.770832799211789e-05,6.770832799211789e-05,sludge,22009.70652,16506.95448,
2021-09-09,,,,908596959.6,UCDavis (sludge),4.0,1519.0,6.0132649997038355e-06,6.0132649997038355e-06,4.0,6.0132649997038355e-06,6.0132649997038355e-06,sludge,5463.634296,3642.404304,
2021-09-10,,,,207227557.2,UCDavis (sludge),2.0,1037.0,4.0760196829652155e-05,4.0760196829652155e-05,2.0,4.0760196829652155e-05,4.0760196829652155e-05,sludge,8446.63602,6334.929107999999,
2021-09-11,,,,235859443.2,UCDavis (sludge),8.0,1054.0,1.2537264549940225e-05,1.2537264549940225e-05,8.0,1.2537264549940225e-05,1.2537264549940225e-05,sludge,2957.032236,3942.729864,
2021-09-12,,,,449376278.4,UCDavis (sludge),0.0,341.0,9.259834842230071e-06,9.259834842230071e-06,0.0,9.259834842230071e-06,9.259834842230071e-06,sludge,4161.15012,4161.15012,
2021-09-13,,,,373044319.2,UCDavis (sludge),0.0,2413.0,9.74663376136462e-06,9.74663376136462e-06,0.0,9.74663376136462e-06,9.74663376136462e-06,sludge,3635.926356,8830.327956,
2021-09-14,,,,319753585.2,UCDavis (sludge),5.0,3454.0,2.6910829545876193e-05,2.6910829545876193e-05,5.0,2.6910829545876193e-05,2.6910829545876193e-05,sludge,8604.834228,15058.91412,
2021-09-15,,,,227383609.2,UCDavis (sludge),4.0,2608.0,0.0,0.0,4.0,0.0,0.0,sludge,0.0,3074.894556,
2021-09-16,,,,238032038.4,UCDavis (sludge),9.0,5096.0,1.1922896392757183e-05,1.1922896392757183e-05,9.0,1.1922896392757183e-05,1.1922896392757183e-05,sludge,2838.0313319999996,5676.1065,
2021-09-17,,,,392866353.59999996,UCDavis (sludge),3.0,1985.0,1.2330131851739212e-05,1.2330131851739212e-05,3.0,1.2330131851739212e-05,1.2330131851739212e-05,sludge,4844.09394,7612.22316,
2021-09-18,,,,207402243.6,UCDavis (sludge),1.0,2313.0,4.9664521064033464e-05,4.9664521064033464e-05,1.0,4.9664521064033464e-05,4.9664521064033464e-05,sludge,10300.533096,15919.244159999998,
2021-09-19,,,,194529500.4,UCDavis (sludge),3.0,2249.0,0.0,0.0,3.0,0.0,0.0,sludge,0.0,0.0,
2021-09-20,,,,2960482900.7999997,UCDavis (sludge),6.0,3220.0,2.148099424685588e-06,2.148099424685588e-06,6.0,2.148099424685588e-06,2.148099424685588e-06,sludge,6359.411616,6359.411616,
2021-09-21,,,,187185302.4,UCDavis (sludge),1.0,3672.0,1.9391314582185914e-05,1.9391314582185914e-05,1.0,1.9391314582185914e-05,1.9391314582185914e-05,sludge,3629.769084,4839.71556,
2021-09-22,,,,323460388.8,UCDavis (sludge),4.0,3346.0,0.00010858495573538988,0.00010858495573538988,4.0,0.00010858495573538988,0.00010858495573538988,sludge,35122.932,34359.299999999996,
2021-09-23,,,,274159749.59999996,UCDavis (sludge),2.0,2216.0,3.7896945992833666e-05,3.7896945992833666e-05,2.0,3.7896945992833666e-05,3.7896945992833666e-05,sludge,10389.817224,6393.65556,
2021-09-24,,,,12235200000.0,UCDavis (sludge),8.0,3337.0,1.985774656728129e-07,1.985774656728129e-07,8.0,1.985774656728129e-07,1.985774656728129e-07,sludge,2429.635008,16198.21596,
2021-09-25,,,,243136597.2,UCDavis (sludge),1.0,2179.0,1.4492601247937511e-05,1.4492601247937511e-05,1.0,1.4492601247937511e-05,1.4492601247937511e-05,sludge,3523.681752,11980.865351999999,
2021-09-26,,,,306120585.59999996,UCDavis (sludge),4.0,1620.0,1.939359818080787e-05,1.939359818080787e-05,4.0,1.939359818080787e-05,1.939359818080787e-05,sludge,5936.779632,6926.276172,
2021-09-27,,,,233660678.4,UCDavis (sludge),1.0,1984.0,7.9167930037132e-05,7.9167930037132e-05,1.0,7.9167930037132e-05,7.9167930037132e-05,sludge,18498.43224,14670.953759999999,
2021-09-28,,,,291459880.8,UCDavis (sludge),5.0,4935.0,3.211115403708763e-05,3.211115403708763e-05,5.0,3.211115403708763e-05,3.211115403708763e-05,sludge,9359.113127999999,7487.236428,
2021-09-29,,,,161469076.79999998,UCDavis (sludge),7.0,4514.0,3.741924006590964e-05,3.741924006590964e-05,7.0,3.741924006590964e-05,3.741924006590964e-05,sludge,6042.050148,8307.8805,
2021-09-30,,,,,UCDavis (sludge),5.0,4355.0,,2.802468599728414e-05,5.0,,2.802468599728414e-05,sludge,,,
2021-10-01,,,,,UCDavis (sludge),2.0,4702.0,,1.8630131928658637e-05,2.0,,1.8630131928658637e-05,sludge,,,
2021-10-02,,,,1097221046.0,UCDavis (sludge),3.0,4153.0,9.235577860033137e-06,9.235577860033137e-06,3.0,9.235577860033137e-06,9.235577860033137e-06,sludge,10133.4704,9007.48416,
2021-10-03,,,,357232283.0,UCDavis (sludge),2.0,1714.0,0.00011266667967967496,0.00011266667967967496,2.0,0.00011266667967967496,0.00011266667967967496,sludge,40248.1752,41739.0599,
2021-10-04,,,,517946160.0,UCDavis (sludge),1.0,3215.0,3.603721205308289e-05,3.603721205308289e-05,1.0,3.603721205308289e-05,3.603721205308289e-05,sludge,18665.3356,23145.3742,
2021-10-05,,,,353323529.0,UCDavis (sludge),2.0,5436.0,1.957664169600208e-05,1.957664169600208e-05,2.0,1.957664169600208e-05,1.957664169600208e-05,sludge,6916.88813,17292.7487,
2021-10-06,,,,265334302.0,UCDavis (sludge),3.0,4511.0,0.00013874050856794233,0.00013874050856794233,3.0,0.00013874050856794233,0.00013874050856794233,sludge,36812.616,37563.993,
2021-10-07,,,,195365264.0,UCDavis (sludge),5.0,3553.0,0.00023728847723922917,0.00023728847723922917,5.0,0.00023728847723922917,0.00023728847723922917,sludge,46357.926,47082.3855,
2021-10-08,,,,316016478.0,UCDavis (sludge),6.0,3984.0,2.5981858737125728e-05,2.5981858737125728e-05,6.0,2.5981858737125728e-05,2.5981858737125728e-05,sludge,8210.69549,8758.09758,
2021-10-09,,,,306202852.0,UCDavis (sludge),1.0,2527.0,5.866717106867444e-05,5.866717106867444e-05,1.0,5.866717106867444e-05,5.866717106867444e-05,sludge,17964.0551,20822.3558,
2021-10-10,,,,251910556.0,UCDavis (sludge),2.0,850.0,4.8448026131941847e-05,4.8448026131941847e-05,2.0,4.8448026131941847e-05,4.8448026131941847e-05,sludge,12204.5692,13640.4702,
2021-10-11,,,,658756599.0,UCDavis (sludge),3.0,2978.0,2.609961573986449e-05,2.609961573986449e-05,3.0,2.609961573986449e-05,2.609961573986449e-05,sludge,17193.2941,17193.2941,
2021-10-12,,,,186530749.0,UCDavis (sludge),3.0,4935.0,4.326052183492814e-05,4.326052183492814e-05,3.0,4.326052183492814e-05,4.326052183492814e-05,sludge,8069.41754,12471.1074,
2021-10-13,,,,382269791.0,UCDavis (sludge),11.0,5168.0,1.844307642400129e-05,1.844307642400129e-05,11.0,1.844307642400129e-05,1.844307642400129e-05,sludge,7050.23097,14805.9143,
2021-10-14,,,,295158217.0,UCDavis (sludge),2.0,4295.0,9.124651982838072e-06,9.124651982838072e-06,2.0,9.124651982838072e-06,9.124651982838072e-06,sludge,2693.21601,4488.7168,
2021-10-15,,,,8764962254.0,UCDavis (sludge),0.0,2883.0,1.4675022695197566e-06,1.4675022695197566e-06,0.0,1.4675022695197566e-06,1.4675022695197566e-06,sludge,12862.602,13619.2622,
2021-10-16,,,,219028284.0,UCDavis (sludge),5.0,4310.0,4.6073318092561966e-05,4.6073318092561966e-05,5.0,4.6073318092561966e-05,4.6073318092561966e-05,sludge,10091.3598,15137.2761,
2021-10-17,,,,344466347.0,UCDavis (sludge),0.0,1695.0,3.2415366543774446e-05,3.2415366543774446e-05,0.0,3.2415366543774446e-05,3.2415366543774446e-05,sludge,11166.0029,9195.45759,
2021-10-18,,,,370033182.0,UCDavis (sludge),3.0,2926.0,2.0013081151192543e-05,2.0013081151192543e-05,3.0,2.0013081151192543e-05,2.0013081151192543e-05,sludge,7405.5041,14070.8057,
2021-10-19,,,,257341108.0,UCDavis (sludge),1.0,2568.0,3.234867893706279e-05,3.234867893706279e-05,1.0,3.234867893706279e-05,3.234867893706279e-05,sludge,8324.64488,3699.7923,
2021-10-20,,,,219058184.0,UCDavis (sludge),3.0,6169.0,2.6280923701987778e-05,2.6280923701987778e-05,3.0,2.6280923701987778e-05,2.6280923701987778e-05,sludge,5757.05142,13433.4087,
2021-10-21,,,,3246123343.0,UCDavis (sludge),2.0,3050.0,6.139662389285865e-07,6.139662389285865e-07,2.0,6.139662389285865e-07,6.139662389285865e-07,sludge,1993.01014,4650.40576,
2021-10-22,,,,546007138.0,UCDavis (sludge),4.0,3686.0,7.288251385460825e-06,7.288251385460825e-06,4.0,7.288251385460825e-06,7.288251385460825e-06,sludge,3979.43728,5571.23944,
2021-10-23,,,,356728234.0,UCDavis (sludge),1.0,2553.0,2.6512588039218674e-05,2.6512588039218674e-05,1.0,2.6512588039218674e-05,2.6512588039218674e-05,sludge,9457.78871,8511.98893,
2021-10-24,,,,288052416.0,UCDavis (sludge),2.0,1584.0,0.0,0.0,2.0,0.0,0.0,sludge,0.0,6809.851,
2021-10-25,,,,193399339.0,UCDavis (sludge),3.0,3338.0,1.4411192015501148e-05,1.4411192015501148e-05,3.0,1.4411192015501148e-05,1.4411192015501148e-05,sludge,2787.11501,3483.90325,
2021-10-26,,,,,UCDavis (sludge),4.0,3563.0,,1.9642502681112585e-05,4.0,,1.9642502681112585e-05,sludge,,,
2021-10-27,,,,228361671.0,UCDavis (sludge),5.0,5963.0,2.4873813346724024e-05,2.4873813346724024e-05,5.0,2.4873813346724024e-05,2.4873813346724024e-05,sludge,5680.22558,4733.50883,
2021-10-28,,,,15931000000.0,UCDavis (sludge),9.0,4003.0,6.272983943255289e-07,6.272983943255289e-07,9.0,6.272983943255289e-07,6.272983943255289e-07,sludge,9993.49072,9224.73839,
2021-10-29,,,,602796700.0,UCDavis (sludge),5.0,3441.0,1.8183218985770827e-05,1.8183218985770827e-05,5.0,1.8183218985770827e-05,1.8183218985770827e-05,sludge,10960.7844,13309.6261,
2021-10-30,,,,445219525.0,UCDavis (sludge),1.0,3053.0,3.141317061510274e-05,3.141317061510274e-05,1.0,3.141317061510274e-05,3.141317061510274e-05,sludge,13985.7569,16930.3135,
2021-10-31,,,,378197035.0,UCDavis (sludge),7.0,1748.0,1.3144797473094945e-05,1.3144797473094945e-05,7.0,1.3144797473094945e-05,1.3144797473094945e-05,sludge,4971.32343,4261.12339,
2021-11-01,,,,594161193.0,UCDavis (sludge),1.0,3029.0,1.227393762150333e-05,1.227393762150333e-05,1.0,1.227393762150333e-05,1.227393762150333e-05,sludge,7292.69742,4557.89969,
2021-11-02,,,,570224945.0,UCDavis (sludge),6.0,4435.0,5.5692582073904186e-06,5.5692582073904186e-06,6.0,5.5692582073904186e-06,5.5692582073904186e-06,sludge,3175.729955,5152.404425,
2021-11-03,,,,299912154.0,UCDavis (sludge),3.0,4024.0,6.292308847209973e-06,6.292308847209973e-06,3.0,6.292308847209973e-06,6.292308847209973e-06,sludge,1887.1399,3145.24898,
2021-11-04,,,,396876297.0,UCDavis (sludge),3.0,4365.0,3.0882491578981846e-05,3.0882491578981846e-05,3.0,3.0882491578981846e-05,3.0882491578981846e-05,sludge,12256.5289,22062.4427,
2021-11-05,,,,317117174.0,UCDavis (sludge),4.0,2809.0,5.1115840228823436e-05,5.1115840228823436e-05,4.0,5.1115840228823436e-05,5.1115840228823436e-05,sludge,16209.7108,21613.7531,
2021-11-06,,,,470184221.0,UCDavis (sludge),0.0,2413.0,4.1631513618999135e-06,4.1631513618999135e-06,0.0,4.1631513618999135e-06,4.1631513618999135e-06,sludge,1957.44808,0.0,
2021-11-07,,,,653357995.0,UCDavis (sludge),3.0,1942.0,1.7078365590368266e-05,1.7078365590368266e-05,3.0,1.7078365590368266e-05,1.7078365590368266e-05,sludge,11158.2867,13947.8946,
2021-11-08,,,,,UCDavis (sludge),0.0,1596.0,,8.539182795184133e-06,0.0,,8.539182795184133e-06,sludge,,,
2021-11-09,,,,1595065463.0,UCDavis (sludge),3.0,5184.0,0.0,0.0,3.0,0.0,0.0,sludge,0.0,6423.63904,
2021-11-10,,,,320099769.0,UCDavis (sludge),3.0,5273.0,2.407236170170432e-05,2.407236170170432e-05,3.0,2.407236170170432e-05,2.407236170170432e-05,sludge,7705.55742,8806.37364,
2021-11-11,,,,,UCDavis (sludge),0.0,83.0,,1.203618085085216e-05,0.0,,1.203618085085216e-05,sludge,,,
2021-11-12,,,,994536527.0,UCDavis (sludge),2.0,4002.0,0.0,0.0,2.0,0.0,0.0,sludge,0.0,108265.201,
2021-11-13,,,,429179431.0,UCDavis (sludge),5.0,4090.0,0.0,0.0,5.0,0.0,0.0,sludge,0.0,2059.7621,
2021-11-14,,,,398949593.0,UCDavis (sludge),2.0,1397.0,2.3603654860728233e-05,2.3603654860728233e-05,2.0,2.3603654860728233e-05,2.3603654860728233e-05,sludge,9416.6685,9416.6685,
2021-11-15,,,,358075587.0,UCDavis (sludge),3.0,3087.0,2.76089048483498e-05,2.76089048483498e-05,3.0,2.76089048483498e-05,2.76089048483498e-05,sludge,9886.07481,3954.3702,
2021-11-16,,,,628291964.0,UCDavis (sludge),3.0,4850.0,9.795932627908002e-06,9.795932627908002e-06,3.0,9.795932627908002e-06,9.795932627908002e-06,sludge,6154.70575,3419.24709,
2021-11-17,,,,385650396.0,UCDavis (sludge),5.0,4754.0,0.0,0.0,5.0,0.0,0.0,sludge,0.0,0.0,
