SampleDate,Location,N1_Concentration_Merged,N2_Concentration_Merged,N/PMMoV,PV_Concentration_Merged
2022-02-14,Rancho Yolo: Pole Line north of 5th,163.4245872,220.68573,0.0004107448333333333,467577.7832
2022-02-14,Cantrill Drive,9.452545643,0.0,0.0,709763.5742
2022-02-14,Olive Drive,77.45853901,64.54467297,0.00012333921796666667,575661.2305
2022-02-16,Old East Davis/Wildhorse,304.0039444,266.4790535,0.00030404508403333337,938155.2734
2022-02-16,Far West Davis,1697.011261,1826.760864,0.00403476485,436676.2695
2022-02-16,North Davis A,24.24477339,44.4530344,4.834141996666667e-05,710548.0957
2022-02-16,North Davis B,28.3647871,28.3647871,4.2680289799999995e-05,664587.5
2022-02-16,North Davis C,112.6463699,120.4196644,0.0002271133145,513105.1758
2022-02-16,North Davis D,227.7634239,227.7634239,0.00034653211,657264.9902
2022-02-16,The Cannery,116.3217735,104.6837425,0.00018350785439999999,602169.0918
2022-02-16,Far East Davis,283.9857483,229.4633675,0.00036372438700000003,705821.6797
2022-02-16,North Central Davis,461.2055206,386.9979858,0.0007247168506666667,585196.4844
2022-02-16,Central Davis,37.72413969,25.14798403,7.124487106666666e-05,441239.6484
2022-02-16,East Central Davis A,166.579628,174.1576195,0.0002700817513,630803.9063
2022-02-16,North J,301.6894531,231.4484978,0.00023817132463333334,1119232.031
2022-02-16,8th and J,109.1085148,94.05228615,0.0001052182921,965425.293
2022-02-16,Rancho Yolo: East 8th Street,33.51253986,40.96123695,5.604339266666667e-05,664429.5898
2022-02-16,South Davis/El Macero,65.78011513,54.81381416,8.564302083333333e-05,704049.9512
2022-02-16,Peregrine School (downstream),42.46326447,38.60228539,6.278629496666666e-05,645567.2363
2022-02-16,Peregrine School (upstream),13.73124838,17.16436028,4.28611042e-05,360415.4541
2022-02-16,Arroyo A,15.47858,15.47858,6.285089656666668e-05,246274.6094
2022-02-16,Arroyo B,21.81890488,25.45583248,5.9939025099999997e-05,394356.9092
2022-02-16,East Central Davis B,85.05709648,55.46400547,8.849031666666667e-05,793991.4063
2022-02-16,Rancho Yolo/Research Park,32.38884449,28.78956556,5.2887682233333334e-05,578380.5176
2022-02-10,COD WWTP,223.5296059,339.3410492,0.00039454022299999995,713324.8047
2022-02-11,COD WWTP,428.8560486,566.0301971,0.0007157612906666666,694984.668
2022-02-12,COD WWTP,110.8550262,129.9799442,0.00012458542743333333,966545.5078
2022-02-13,COD WWTP,131.4942837,280.1488686,0.0003043879544,676181.7383
2022-02-14,COD WWTP,243.9167213,443.9075089,0.000557302865,617100.9277
2022-02-15,COD WWTP,127.6415634,170.2224922,0.0002199022615,677264.6484
2022-02-16,COD WWTP,232.0005798,291.0019684,0.0004554590786666666,574148.7793
2022-02-16,Rancho Yolo: Pole Line north of 5th,40.06720543,0.0,0.0,732791.6992
2022-02-16,Cantrill Drive,87.49798775,3.975563645,0.00012787220743333335,684261.1816
2022-02-16,Olive Drive,820.8673096,898.1716919,0.0006516541190000001,1318981.152
2022-02-18,Old East Davis/Wildhorse,97.05246925,97.05246925,0.00042108948133333336,230479.4434
2022-02-18,Far West Davis,151.2543106,183.3651161,0.0005739702703333333,291495.4346
2022-02-18,North Davis A,3.968342841,0.0,0.0,266327.4414
2022-02-18,North Davis B,80.1271534,71.68991089,0.0001009787241,751727.9785
2022-02-18,North Davis C,8.963205218,4.481513798,0.0,233817.8955
2022-02-18,North Davis D,93.2563591,59.33594704,0.0002986661078,255456.3477
2022-02-18,The Cannery,22.72974968,11.36436701,7.347435093333333e-05,309356.25
2022-02-18,Far East Davis,191.5179825,199.3422699,0.00058015626,336857.7393
2022-02-18,North Central Davis,118.6419201,111.4474487,0.0003229085258666667,356276.3916
2022-02-18,Central Davis,82.84836769,98.63624573,0.00022740263513333333,399038.0615
2022-02-18,East Central Davis A,56.35217667,56.35217667,0.000368552765,152901.2451
2022-02-18,North J,42.242589,34.56087351,0.00010713322326666666,358448.3887
2022-02-18,8th and J,7.689894438,7.689894438,0.0,174966.7236
2022-02-18,Rancho Yolo: East 8th Street,10.81509709,10.81509709,4.430396746666667e-05,244111.2549
2022-02-18,South Davis/El Macero,30.00269651,26.25190496,7.093360433333333e-05,396529.9805
2022-02-18,Peregrine School (downstream),47.67947674,51.34801865,0.0001482794372,333921.875
2022-02-18,Peregrine School (upstream),162.7372932,159.0358639,0.000723607157,222339.6729
2022-02-18,Arroyo A,0.0,0.0,0.0,57333.71582
2022-02-18,Arroyo B,7.050343156,3.525111973,0.0,132795.5322
2022-02-18,East Central Davis B,140.0219917,140.0219917,0.0003232665889666666,433147.1191
2022-02-18,Rancho Yolo/Research Park,98.07906151,85.81441879,0.00040087901433333333,229362.8174
2022-02-18,Rancho Yolo: Pole Line north of 5th,51.65197372,29.51237679,0.0001075716034,377257.3242
2022-02-18,Cantrill Drive,178.2518578,144.0946484,0.0005109956036666667,315410.2539
2022-02-18,Olive Drive,378.7986755,366.1507034,0.000551364337,675550.9277
2022-02-22,Old East Davis/Wildhorse,69.8297739,56.7339325,0.0001394151411333333,453909.4727
2022-02-22,Far West Davis,4.634480476,13.90404701,0.0,525565.7715
2022-02-22,North Davis A,25.38275957,12.69063234,2.2212395633333332e-05,1142729.492
2022-02-22,North Davis B,62.53770351,20.84165812,8.774140320000001e-05,475142.627
2022-02-22,North Davis C,15.41184545,7.705627084,0.0,432388.1836
2022-02-22,North Davis D,13.63045335,0.0,0.0,265425.708
2022-02-22,The Cannery,17.29794502,0.0,0.0,293405.3955
2022-02-22,North Central Davis,16.64730072,20.8095479,2.9390087166666668e-05,708046.4844
2022-02-22,Central Davis,107.5806046,103.7364388,0.00017371281593333334,608236.7676
2022-02-22,East Central Davis A,54.10618305,37.45513439,0.00010826661260000001,422851.123
2022-02-22,North J,11.67704344,0.0,0.0,394042.4072
2022-02-22,Rancho Yolo: East 8th Street,59.16027546,47.32595921,0.00011002476653333332,483919.3848
2022-02-22,South Davis/El Macero,34.03036833,38.8925004,6.401778466666667e-06,5695516.406
2022-02-22,Peregrine School (downstream),17.54108429,0.0,0.0,702804.3945
2022-02-22,Arroyo A,8.09875071,0.0,0.0,348681.1035
2022-02-22,Arroyo B,18.70165944,0.0,0.0,258620.1172
2022-02-22,East Central Davis B,32.59880066,20.37307024,3.834248353333333e-05,690772.5586
2022-02-22,Rancho Yolo/Research Park,19.88488913,3.97667706,0.0,568024.3652
2022-02-22,Cantrill Drive,22.0107007,26.4132762,1.05611941e-05,2500974.414
2022-02-22,Olive Drive,388.3429718,384.4127655,0.0005013334913333334,770700.293
2022-02-22,Far East Davis,40.3157568,40.3157568,0.0001345808383,299565.3564
2022-02-17,COD WWTP,192.6771927,172.1619987,0.00033566923966666664,543450.4395
2022-02-18,COD WWTP,99.23325539,110.6897163,0.00023010623200000002,456143.6035
2022-02-19,COD WWTP,145.150919,161.2914276,0.00026892539003333337,569753.4668
2022-02-20,COD WWTP,111.980381,130.6552124,0.000245663079,493838.1348
2022-02-21,COD WWTP,93.6829567,114.9863338,0.00020340032819999998,512952.1973
2022-02-22,COD WWTP,88.71347427,100.2905464,0.00016894619693333333,559361.5723
2022-02-23,COD WWTP,63.95543575,72.48570919,0.00011377779673333334,599594.7754
2022-02-22,8th and J,0.0,8.688943982,0.0,21608.49915
2022-02-22,Peregrine School (upstream),7.16863811,0.0,0.0,865844.9219
2022-02-23,Rancho Yolo: Pole Line north of 5th,0.0,0.0,0.0,282537.9395
2022-02-23,Cantrill Drive,33.82911444,25.37077904,6.09775989e-05,485423.291
2022-02-23,Olive Drive,77.55623341,118.2047081,9.38104705e-05,1043385.352
2022-02-23,Old East Davis/Wildhorse,24.82249975,53.7897253,7.970810250000001e-05,493125.6836
2022-02-23,Far West Davis,13.75074983,9.166967273,1.2894515000000001e-05,1066403.027
2022-02-23,North Davis A,12.58846879,8.392144442,1.1416168733333333e-05,1102687.695
2022-02-23,North Davis B,4.311374724,17.24655271,2.4398486533333335e-05,706869.7754
2022-02-23,North Davis C,0.0,0.0,0.0,36758.15735
2022-02-23,North Davis D,4.524073005,0.0,0.0,109942.7002
2022-02-23,The Cannery,0.0,14.29443359,0.0,1388045.508
2022-02-23,North Central Davis,0.0,0.0,0.0,41482.39746
2022-02-23,Central Davis,15.9563005,15.9563005,3.1385014e-05,508405.0781
2022-02-23,East Central Davis A,14.65078712,3.662501872,1.695750263333333e-05,863970.8008
2022-02-23,North J,56.71206474,30.24280787,3.5249584333333335e-05,1233416.992
2022-02-23,8th and J,18.68987083,29.90544319,4.491562756666666e-05,540962.207
2022-02-23,Rancho Yolo: East 8th Street,4.519511163,0.0,0.0,583867.5293
2022-02-23,South Davis/El Macero,18.99405956,9.496634007,4.3225553433333334e-05,439417.3828
2022-02-23,Peregrine School (downstream),3.95232439,0.0,0.0,1789920.703
2022-02-23,Peregrine School (upstream),3.812358081,15.25029182,1.5111253533333333e-05,1009200.977
2022-02-23,Arroyo A,0.0,0.0,0.0,818838.1836
2022-02-23,Arroyo B,3.867615461,0.0,0.0,430670.6055
2022-02-23,East Central Davis B,0.0,7.590811849,0.0,402058.3008
2022-02-23,Rancho Yolo/Research Park,849.7896576,871.5808868,0.001021288114,842744.8242
2022-02-25,Old East Davis/Wildhorse,47.92327404,82.16814995,0.0006229797726666666,104410.6323
2022-02-25,Far West Davis,0.0,4.243353605,0.0,54440.75317
2022-02-25,North Davis A,22.47979641,14.98598337,8.988980196666666e-05,208398.3887
2022-02-25,North Davis B,7.58303225,11.37476325,0.0,550203.6133
2022-02-25,North Davis C,25.96889019,18.54851961,0.00013820405786666665,161056.8115
2022-02-25,North Davis D,23.58830929,27.52019882,8.602760406666666e-05,297047.1436
2022-02-25,The Cannery,16.27994418,12.20971942,5.131120886666667e-05,317278.5156
2022-02-25,Far East Davis,82.42881775,89.92559433,0.00032556589903333334,264699.7314
2022-02-25,North Central Davis,6.554808021,6.554808021,0.0,121372.4243
2022-02-25,Central Davis,56.95544243,60.75356007,4.0269129866666666e-05,1461529.004
2022-02-25,East Central Davis A,3.712239265,0.0,0.0,234745.5078
2022-02-25,North J,3.447553813,3.447553813,0.0,316263.8672
2022-02-25,8th and J,6.914502382,3.457189798,0.0,3830246.484
2022-02-25,Rancho Yolo: East 8th Street,174.2944336,192.4673271,0.0008869160926666667,206762.3779
2022-02-25,South Davis/El Macero,15.62233686,11.71653748,0.0011753089200000001,13292.11121
2022-02-25,Peregrine School (downstream),0.0,0.0,0.0,268506.2988
2022-02-25,Peregrine School (upstream),0.0,0.0,0.0,315788.8672
2022-02-25,Arroyo A,0.0,0.0,0.0,33630.77393
2022-02-25,Arroyo B,0.0,0.0,0.0,172103.4424
2022-02-25,East Central Davis B,13.33094716,9.998040795,8.814906833333334e-06,1512318.555
2022-02-25,Rancho Yolo/Research Park,6.812213659,3.406047225,0.0,946000.8789
2022-02-25,Rancho Yolo: Pole Line north of 5th,0.0,0.0,0.0,381057.3486
2022-02-25,Cantrill Drive,0.0,0.0,0.0,754184.5703
2022-02-25,Olive Drive,10.73582888,7.157093287,0.00017395288833333333,61716.87622
2022-03-01,Old East Davis/Wildhorse,6.417479515,6.417479515,0.0,567338.0371
2022-03-01,Far West Davis,29.20708179,32.85854816,0.00018142812083333333,171047.4365
2022-03-01,North Davis A,0.0,0.0,0.0,370369.8975
2022-03-01,North Davis B,0.0,0.0,0.0,178671.936
2022-03-01,North Davis C,31.74091578,24.68650341,0.00022719201590000002,124184.4238
2022-03-01,North Davis D,0.0,0.0,0.0,138099.3774
2022-03-01,The Cannery,29.80090856,37.2524524,0.0001236976493,271037.3291
2022-03-01,Far East Davis,23.13197616,11.56537536,2.08092128e-05,1111621.875
2022-03-01,North Central Davis,3.77648296,3.77648296,0.0,41364.98717
2022-03-01,Central Davis,24.78618144,31.86907528,0.00010859475443333333,260856.3232
2022-03-01,East Central Davis A,0.0,8.00181272,0.0,328425.952
2022-03-01,North J,4.0395692,8.07928864,0.0,147649.8535
2022-03-01,8th and J,0.0,0.0,0.0,117501.2207
2022-03-01,Rancho Yolo: East 8th Street,25.38085936,25.38085936,0.0001913602573,132633.9111
2022-03-01,South Davis/El Macero,50.35655024,58.10580256,0.00019372925923333336,279932.8125
2022-03-01,Peregrine School (downstream),7.419942,0.0,0.0,394023.8282
2022-03-01,Peregrine School (upstream),0.0,0.0,0.0,701945.2147
2022-03-01,Arroyo A,0.0,0.0,0.0,52560.83984
2022-03-01,Arroyo B,0.0,0.0,0.0,212064.9658
2022-03-01,East Central Davis B,0.0,0.0,0.0,51298.80371
2022-03-01,Rancho Yolo/Research Park,7.48252632,11.22398856,0.0,49802.90528
2022-03-01,Rancho Yolo: Pole Line north of 5th,98.04255488,133.0798626,0.0005851077846666667,197504.1382
2022-03-01,Cantrill Drive,60.84349152,83.66868976,0.00022985435273333333,314355.9814
2022-03-04,Old East Davis/Wildhorse,96.95931435,85.31943321,0.00016750193613333333,544109.375
2022-03-04,Far West Davis,0.0,12.24264741,0.0,222482.8125
2022-03-04,North Davis A,61.41793251,57.32233524,0.00010341498499999999,574096.0449
2022-03-04,North Davis B,3.785113692,18.92698288,6.458765863333333e-05,293043.335
2022-03-04,North Davis C,40.50234318,58.91784668,0.0001558371012,318987.5488
2022-03-04,North Davis D,0.0,7.662965655,0.0,182493.1763
2022-03-04,The Cannery,0.0,3.609849811,0.0,437845.459
2022-03-04,Far East Davis,34.76509094,46.35602474,0.00019660142073333334,206308.5693
2022-03-04,North Central Davis,0.0,0.0,0.0,39270.95032
2022-03-04,Central Davis,18.4333396,25.80759525,3.04437132e-05,726602.1484
2022-03-04,East Central Davis A,0.0,0.0,0.0,81795.89844
2022-03-04,North J,0.0,7.694442272,0.0,257039.6484
2022-03-04,8th and J,31.59337521,35.10437012,6.342955013333333e-05,525762.4023
2022-03-04,Rancho Yolo: East 8th Street,3.738850355,0.0,0.0,643190.625
2022-03-04,South Davis/El Macero,3.491998315,6.984115243,0.0,317293.335
2022-03-04,Peregrine School (downstream),56.93024158,56.93024158,0.00010469001603333334,543798.1934
2022-03-04,Peregrine School (upstream),45.46593189,41.67631149,4.3659647599999996e-05,997972.3633
2022-03-04,Arroyo A,0.0,0.0,0.0,121648.3154
2022-03-04,Arroyo B,0.0,0.0,0.0,387026.6357
2022-03-04,East Central Davis B,7.00745225,3.50366503,0.0,316863.3301
2022-03-04,Rancho Yolo/Research Park,3.413866162,0.0,0.0,164793.1152
2022-03-04,Rancho Yolo: Pole Line north of 5th,0.0,0.0,0.0,225786.5967
2022-03-04,Cantrill Drive,0.0,0.0,0.0,418856.2012
2022-03-04,Olive Drive,37.95301199,34.15709734,0.00010106827136666667,356739.5996
2022-03-02,Old East Davis/Wildhorse,0.0,0.0,0.0,926930.8594
2022-03-02,Far West Davis,166.115799,128.3378792,0.0004075552016666667,361243.9209
2022-03-02,North Davis A,0.0,0.0,0.0,293021.7773
2022-03-02,North Davis B,3.611606061,3.611606061,0.0,309842.2363
2022-03-02,North Davis C,7.477626204,11.21665478,0.0,166406.4087
2022-03-02,North Davis D,132.4109554,132.4109554,0.00041282668900000005,320742.2363
2022-03-02,The Cannery,33.6394906,29.90120888,4.65954697e-05,681833.4473
2022-03-02,Far East Davis,71.38646603,63.86974335,0.00019266778490000002,351008.8867
2022-03-02,North Central Davis,6.442506909,0.0,0.0,155676.3306
2022-03-02,Central Davis,40.61062813,62.76894093,0.00014079963693333332,367115.8936
2022-03-02,East Central Davis A,10.67306757,7.115251422,2.7710248266666666e-05,385166.7969
2022-03-02,North J,10.48917294,6.992656589,7.531152466666667e-06,1392771.289
2022-03-02,8th and J,62.84209728,55.85762024,0.00025836291079999997,229715.0879
2022-03-02,Rancho Yolo: East 8th Street,155.5615425,141.4094448,0.0012333301166666667,120393.9575
2022-03-02,South Davis/El Macero,44.12400723,32.08834648,0.00013382318073333334,284750.1953
2022-03-02,Peregrine School (downstream),18.35333347,3.670401573,3.120832666666667e-05,588090.918
2022-03-02,Peregrine School (upstream),10.67558408,28.47073793,3.093135806666667e-05,632793.457
2022-03-02,Arroyo A,4.100390077,0.0,0.0,100093.3289
2022-03-02,Arroyo B,0.0,3.473873138,0.0,194298.2544
2022-03-02,East Central Davis B,11.17951989,14.9063015,8.530013123333334e-05,152906.1035
2022-03-02,Rancho Yolo/Research Park,10.35859823,27.62541056,5.854146866666667e-05,324419.6777
2022-03-02,Rancho Yolo: Pole Line north of 5th,0.0,23.16161872,0.0,817786.9139
2022-03-02,Cantrill Drive,30.00010968,25.71387056,5.9140398200000005e-05,471031.4941
2022-03-02,Olive Drive,112.6413822,112.6413822,0.00033277092569999997,338495.2637
2022-02-24,COD WWTP,172.6215554,133.8434124,0.00038452873133333333,398494.2384
2022-02-25,COD WWTP,69.17163848,61.88816072,0.00021693840463333334,302066.8457
2022-02-26,COD WWTP,47.02158448,32.55107168,0.0001435913918,277080.1758
2022-02-27,COD WWTP,51.58108232,33.15624952,0.0001769481482,239441.1377
2022-02-28,COD WWTP,57.54424568,53.94679544,0.00019168404600000002,290819.8242
2022-03-01,COD WWTP,30.42127136,22.81513216,7.753183776666667e-05,343319.6288
2022-03-02,COD WWTP,72.6918936,65.03770352,0.00015708071386666666,438403.9062
2022-03-07,Old East Davis/Wildhorse,14.7854197,0.0,3.2837090966666665e-05,450265.8203
2022-03-07,Far West Davis,3.829002678,7.658141851,0.0,330016.1133
2022-03-07,North Davis A,0.0,0.0,0.0,411982.5684
2022-03-07,North Davis B,0.0,0.0,0.0,444006.543
2022-03-07,North Davis C,4.159816802,0.0,0.0,583321.2402
2022-03-07,North Davis D,3.978064358,7.956277132,0.0,474457.5195
2022-03-07,The Cannery,30.41596413,7.603140473,6.623251736666666e-05,459230.0781
2022-03-07,Far East Davis,4.094939232,0.0,0.0,275620.3613
2022-03-07,North Central Davis,45.56016922,33.13280344,0.0001088532542,361463.5742
2022-03-07,Central Davis,16.37403965,12.28029966,2.3002341933333333e-05,711842.2852
2022-03-07,East Central Davis A,24.84875679,24.84875679,4.91051065e-05,506032.0313
2022-03-07,North J,0.0,0.0,0.0,807087.8418
2022-03-07,8th and J,0.0,0.0,0.0,681375.0488
2022-03-07,Rancho Yolo: East 8th Street,8.249639869,8.249639869,0.0,303461.9141
2022-03-07,South Davis/El Macero,3.850897551,0.0,0.0,94092.96265
2022-03-07,Peregrine School (downstream),4.041254222,0.0,0.0,437222.7051
2022-03-07,Peregrine School (upstream),3.709464371,7.4190557,0.0,362721.2646
2022-03-07,Arroyo A,0.0,0.0,0.0,141989.9414
2022-03-07,Arroyo B,0.0,0.0,0.0,420084.375
2022-03-07,East Central Davis B,0.0,0.0,0.0,577172.6563
2022-03-07,Rancho Yolo/Research Park,0.0,0.0,0.0,776306.8848
2022-03-07,Rancho Yolo: Pole Line north of 5th,8.093854189,0.0,0.0,795003.5156
2022-03-07,Cantrill Drive,3.82330209,11.47033095,0.0,405540.3564
2022-03-07,Olive Drive,22.58933067,26.35468721,4.71735805e-05,518765.1367
2022-03-03,COD WWTP,67.53608704,39.72161293,0.00010802616263333334,496443.1641
2022-03-04,COD WWTP,86.76847458,82.82290459,0.00016118867943333331,526064.7949
2022-03-05,COD WWTP,16.0773921,36.17753506,4.489896413333333e-05,581916.8457
2022-03-06,COD WWTP,76.84816837,93.93330574,0.00016345093893333333,522424.2676
2022-03-07,COD WWTP,39.70210314,43.67310524,9.520497506666666e-05,437872.1191
2022-03-08,COD WWTP,58.48942757,62.14609146,0.0001505517829,400644.6045
2022-03-09,COD WWTP,38.80507231,77.62430668,0.00012912546366666667,450838.1836
2022-03-09,Old East Davis/Wildhorse,11.6817379,15.57594657,3.263410173333333e-05,417625.7813
2022-03-09,Far West Davis,77.93987274,25.97369432,0.00014842053823333333,350064.6484
2022-03-09,North Davis A,7.726390362,7.726390362,0.0,604664.2578
2022-03-09,North Davis B,3.679079413,7.358299494,0.0,168183.7402
2022-03-09,North Davis C,11.74206853,11.74206853,3.628510066666667e-05,323605.7861
2022-03-09,North Davis D,0.0,0.0,0.0,340079.126
2022-03-09,The Cannery,3.724561036,7.449258566,0.0,767580.7129
2022-03-09,Far East Davis,31.98570967,23.98838997,2.8233778300000002e-05,991261.2305
2022-03-09,North Central Davis,3.581513464,0.0,0.0,592170.1172
2022-03-09,Central Davis,7.925750613,3.962801099,0.0,719650.7324
2022-03-09,East Central Davis A,7.305924296,3.652896881,0.0,698755.8594
2022-03-09,North J,18.3388865,25.67538023,2.7790394533333334e-05,791897.1191
2022-03-09,8th and J,6.872293949,6.872293949,0.0,484065.7715
2022-03-09,Rancho Yolo: East 8th Street,10.82191229,28.86101246,2.1675571333333333e-05,915383.5938
2022-03-09,South Davis/El Macero,14.26859736,7.13404417,3.322654383333333e-05,429433.6914
2022-03-09,Peregrine School (downstream),192.9958534,175.1106071,0.00017965917736666666,1024457.715
2022-03-09,Peregrine School (upstream),0.0,3.870175779,0.0,61829.24805
2022-03-09,Arroyo A,3.964158893,7.928465009,0.0,397013.5742
2022-03-09,Arroyo B,7.062399387,0.0,0.0,313649.7559
2022-03-09,East Central Davis B,3.519235253,7.038593888,0.0,564214.502
2022-03-09,Rancho Yolo/Research Park,0.0,3.463166058,0.0,808090.5273
2022-03-11,Old East Davis/Wildhorse,31.77146435,17.64951468,4.1818298100000005e-05,590901.3672
2022-03-11,Far West Davis,72.32624531,90.41629791,0.00017922522563333334,454016.8457
2022-03-11,North Davis A,21.66194677,10.83039045,3.434935076666667e-05,630636.2793
2022-03-11,North Davis B,3.776680231,3.776680231,0.0,348025.7813
2022-03-11,North Davis C,7.2995013,0.0,0.0,916074.4141
2022-03-11,North Davis D,0.0,0.0,0.0,808161.8652
2022-03-11,The Cannery,0.0,3.664565384,0.0,559758.9355
2022-03-11,Far East Davis,18.20996881,10.92558742,3.669404643333333e-05,496264.9414
2022-03-11,North Central Davis,7.083741426,0.0,0.0,666505.5664
2022-03-11,Central Davis,21.75881624,14.50534582,2.58953665e-05,700205.6152
2022-03-11,East Central Davis A,0.0,0.0,0.0,364024.9512
2022-03-11,North J,4.001511931,0.0,0.0,2670543.164
2022-03-11,8th and J,11.66254282,0.0,7.2092385e-06,1617721.875
2022-03-11,Rancho Yolo: East 8th Street,0.0,0.0,0.0,4346335.547
2022-03-11,South Davis/El Macero,8.415614963,4.207727611,0.0,1090882.715
2022-03-11,Peregrine School (downstream),33.3668375,44.49144363,6.95317641e-05,559875.6348
2022-03-11,Peregrine School (upstream),231.707592,216.4977646,0.00024872353973333334,901011.1328
2022-03-09,Rancho Yolo: Pole Line north of 5th,3.532426655,3.532426655,0.0,441275.7324
2022-03-09,Cantrill Drive,15.58095574,7.790182829,3.2716028266666666e-05,476248.3887
2022-03-09,Olive Drive,25.87192535,33.26515198,8.468147023333334e-05,349173.6572
2022-03-11,Arroyo A,3.924626112,0.0,0.0,42908.77075
2022-03-11,Arroyo B,0.0,0.0,0.0,330132.0801
2022-03-11,East Central Davis B,106.720705,102.6141167,0.00039489317900000005,265052.4658
2022-03-11,Rancho Yolo/Research Park,43.06387424,78.96419048,9.029116213333334e-05,675747.5586
2022-03-11,Rancho Yolo: Pole Line north of 5th,6.962663531,3.481269777,0.0,601424.2676
2022-03-11,Cantrill Drive,6.909355521,10.36421657,0.0,439305.9082
2022-03-14,Old East Davis/Wildhorse,12.58976698,46.1697197,0.0001544110043,190269.751
2022-03-14,Far West Davis,0.0,0.0,0.0,395682.3486
2022-03-14,North Davis A,0.0,0.0,0.0,241491.9189
2022-03-14,North Davis B,0.0,3.878373504,0.0,596315.0879
2022-03-14,North Davis C,7.089666724,0.0,0.0,1109731.152
2022-03-14,North Davis D,0.0,0.0,0.0,470950.6348
2022-03-14,The Cannery,3.778940439,0.0,0.0,180659.0454
2022-03-14,Far East Davis,11.17309809,18.62246871,1.9124130266666664e-05,779004.4922
2022-03-14,North Central Davis,0.0,3.520520627,0.0,227046.0449
2022-03-14,Central Davis,285.5740738,247.2175598,0.0004007826093333334,664689.0625
2022-03-14,East Central Davis A,3.743466139,0.0,0.0,989917.9688
2022-03-14,North J,3.821810782,3.821810782,0.0,1112520.703
2022-03-14,8th and J,3.600401878,3.600401878,0.0,314779.5898
2022-03-14,Rancho Yolo: East 8th Street,10.54156661,7.027586699,0.0001457324188,72335.08301
2022-03-14,South Davis/El Macero,7.357416749,0.0,0.0,1461749.707
2022-03-14,Peregrine School (downstream),0.0,0.0,0.0,609193.8965
2022-03-14,Peregrine School (upstream),3.617302179,0.0,0.0,342446.582
2022-03-14,Arroyo A,0.0,0.0,0.0,484507.9102
2022-03-11,Olive Drive,18.0961132,7.238069177,1.3431304433333334e-05,1347308.691
2022-03-14,Arroyo B,0.0,0.0,0.0,149399.5239
2022-03-14,East Central Davis B,30.7769227,21.98255062,5.0352003399999996e-05,523906.3965
2022-03-14,Rancho Yolo/Research Park,26.77278042,15.29784203,7.673177993333334e-05,274140.7959
2022-03-14,Rancho Yolo: Pole Line north of 5th,0.0,0.0,0.0,398219.2139
2022-03-14,Cantrill Drive,12.02159047,0.0,5.922460066666667e-05,202983.0566
2022-03-14,Olive Drive,3.969891369,3.969891369,0.0,174775.9521
2022-03-16,Old East Davis/Wildhorse,0.0,4.060091674,0.0,482208.2031
2022-03-16,Far West Davis,25.32154083,50.64910889,0.00012075962053333332,314553.1982
2022-03-16,North Davis A,4.154160023,4.154160023,0.0,415958.3008
2022-03-16,North Davis B,148.8910866,95.41659355,0.0003559412743333333,343185.376
2022-03-16,North Davis C,176.4168739,159.9924755,0.0007957768723333333,211371.6553
2022-03-16,North Davis D,0.0,0.0,0.0,410112.0605
2022-03-16,The Cannery,116.4783096,103.9920902,0.00041715748633333334,264253.1982
2022-03-16,Far East Davis,0.0,0.0,0.0,1448260.059
2022-03-16,North Central Davis,21.85865879,18.21521401,5.4968220799999994e-05,364518.5547
2022-03-16,Central Davis,113.3417416,91.53598785,0.0004936003756666667,207534.0088
2022-03-16,East Central Davis A,35.14294147,19.52235579,0.00011517395173333333,237316.2354
2022-03-16,North J,3.768498898,0.0,0.0,254657.9834
2022-03-16,8th and J,27.64547586,19.74597573,1.79608135e-05,1319301.367
2022-03-16,Rancho Yolo: East 8th Street,0.0,0.0,0.0,1532759.961
2022-03-16,South Davis/El Macero,19.5214963,0.0,2.21155413e-05,882704.8828
2022-03-16,Peregrine School (downstream),21.69092655,8.675820827,7.16036996e-05,302930.249
2022-03-16,Peregrine School (upstream),7.751591206,0.0,0.0,187701.9531
2022-03-16,Arroyo A,7.657794356,0.0,0.0,109437.561
2022-03-16,Arroyo B,84.42625046,76.74826145,0.00038287955133333335,210476.7822
2022-03-16,East Central Davis B,294.9086952,275.9778214,0.0006106331276666667,467454.5898
2022-03-16,Rancho Yolo/Research Park,106.3985634,110.0695038,0.0002054284924666667,526869.6289
2022-03-10,COD WWTP,28.2830739,0.0,0.00010540746236666667,268321.3623
2022-03-11,COD WWTP,13.52058172,0.0,2.6177868966666666e-05,516489.0137
2022-03-12,COD WWTP,17.92875171,0.0,5.5335027966666666e-05,324003.6621
2022-03-13,COD WWTP,32.0815897,8.019431829,6.827681056666667e-05,469875.3418
2022-03-14,COD WWTP,104.5038605,132.6574039,0.0001980234076,598821.2891
2022-03-15,COD WWTP,81.14658356,19.31481481,0.00011506681580000001,436535.0586
2022-03-16,COD WWTP,52.64483452,7.518982887,0.00011715311516666667,449367.7734
2022-03-16,Rancho Yolo: Pole Line north of 5th,29.3187809,0.0,4.4854541033333336e-05,653641.3086
2022-03-16,Cantrill Drive,51.91500664,66.07812405,0.000126693577,465663.4277
2022-03-16,Olive Drive,24.47782993,28.55804443,7.07749343e-05,374679.7852
2022-03-18,Old East Davis/Wildhorse,12.41590142,4.138463736,1.4529011333333334e-05,854559.2773
2022-03-18,Far West Davis,74.37399387,65.62144756,0.0002563843215,273018.7256
